66340.0,67500.0,67560.0,67580.0,67600.0,67620.0,67640.0,67660.0,67680.0,67700.0,67720.0,67740.0,67760.0,67780.0,67800.0,67820.0,67840.0,67860.0,67880.0,67900.0,67920.0,67940.0,68180.0
8e-05,0.00015,0.02658,0.01548,2.4285700000000006,11.18364,7.394660000000001,8.56533,24.785170000000015,23.121029999999998,17.98901000000001,37.126780000000025,13.295000000000003,8.2739,13.444040000000005,8.726090000000001,6.1690700000000005,23.37028999999999,3.05574,55.087309999999995,2.1928300000000016,0.22057000000000004,0.00014
8e-05,0.00015,0.02658,0.01548,2.4285700000000006,11.18364,7.394660000000001,8.56533,24.785170000000015,23.121029999999998,17.98901000000001,37.126780000000025,13.295000000000003,8.2739,13.444040000000005,8.726090000000001,6.1690700000000005,23.37028999999999,3.05574,55.087309999999995,2.1928300000000016,0.22057000000000004,0.00014
8e-05,0.00015,0.02658,0.01695,2.4285700000000006,11.18364,7.384660000000001,8.56533,25.143390000000014,23.121029999999998,17.98901000000001,37.44073000000003,13.295000000000003,8.2739,13.444040000000005,8.726090000000001,6.17907,23.37028999999999,3.05574,55.087309999999995,2.1928300000000016,0.22057000000000004,0.00014
8e-05,0.00015,0.02658,0.01695,2.4285700000000006,11.18364,7.384660000000001,8.56533,25.143390000000014,23.121029999999998,17.98901000000001,37.44073000000003,13.295000000000003,8.2739,13.444040000000005,8.726090000000001,6.17907,23.37028999999999,3.05574,55.087309999999995,2.1928300000000016,0.22057000000000004,0.00014
8e-05,0.00015,0.02658,0.0036900000000000006,2.4125700000000005,11.18364,7.279800000000002,8.55055,18.76050000000001,22.76344,18.02101000000001,36.97606000000002,12.366010000000003,8.2729,13.444040000000005,8.7101,6.17907,23.37028999999999,3.05574,55.087309999999995,2.1928300000000016,0.22057000000000004,0.00014
8e-05,0.00015,0.02658,0.0036900000000000006,2.4125700000000005,11.18364,7.279800000000002,8.55055,18.76050000000001,22.76344,18.02101000000001,36.97606000000002,12.366010000000003,8.2729,13.444040000000005,8.7101,6.17907,23.37028999999999,3.05574,55.087309999999995,2.1928300000000016,0.22057000000000004,0.00014
8e-05,0.00015,0.02658,0.01548,2.4285700000000006,11.18364,7.394660000000001,8.56533,21.50043000000001,22.76344,17.98901000000001,37.22010000000002,13.295000000000003,8.2739,13.444040000000005,8.7101,6.1690700000000005,23.37028999999999,3.05574,55.087309999999995,2.1928300000000016,0.22057000000000004,0.00014
8e-05,0.00015,0.02658,0.01548,2.4285700000000006,11.18364,7.394660000000001,8.56533,21.50043000000001,22.76344,17.98901000000001,37.22010000000002,13.295000000000003,8.2739,13.444040000000005,8.7101,6.1690700000000005,23.37028999999999,3.05574,55.087309999999995,2.1928300000000016,0.22057000000000004,0.00014
8e-05,0.00015,0.02658,0.01548,2.4285700000000006,11.18364,7.394660000000001,8.56533,21.50043000000001,22.76344,17.98901000000001,37.22010000000002,13.295000000000003,8.2739,13.444040000000005,8.7101,6.1690700000000005,23.37028999999999,3.05574,55.087309999999995,2.1928300000000016,0.22057000000000004,0.00014
8e-05,0.00015,0.02658,0.01548,2.4285700000000006,11.18364,7.394660000000001,8.56533,21.50043000000001,22.76344,17.98901000000001,37.22010000000002,13.295000000000003,8.2739,13.444040000000005,8.7101,6.1690700000000005,23.37028999999999,3.05574,55.087309999999995,2.1928300000000016,0.22057000000000004,0.00014
