66340.0,67340.0,67500.0,67540.0,67560.0,67580.0,67600.0,67620.0,67640.0,67660.0,67680.0,67700.0,67720.0,67740.0,67760.0,67780.0,67800.0,67820.0,67840.0,67860.0,67880.0,67900.0,67920.0,67940.0,67960.0,67980.0,68000.0,68020.0,68180.0,68440.0,68720.0,68980.0,69300.0
8e-05,0.64232,0.00015,1.1611399999999996,1.23122,0.9102900000000003,9.44417,12.950930000000001,9.023030000000002,13.717149999999998,26.744460000000014,26.695679999999996,24.19354000000001,47.739780000000025,26.85662999999999,13.579259999999998,21.318430000000003,13.820789999999999,9.48307,26.09085999999999,11.221569999999998,60.86677999999999,5.874590000000001,3.27407,2.1116900000000007,1.8355400000000002,8.86273,3.4672500000000004,0.00014,8e-05,9e-05,0.57843,0.57444
8e-05,0.64232,0.00015,1.1611399999999996,1.23122,0.9102900000000003,9.44417,12.950930000000001,9.023030000000002,13.717149999999998,26.744460000000014,26.695679999999996,24.19354000000001,47.739780000000025,26.85662999999999,13.579259999999998,21.318430000000003,13.820789999999999,9.48307,26.09085999999999,11.221569999999998,60.86677999999999,5.874590000000001,3.27407,2.1116900000000007,1.8355400000000002,8.86273,3.4672500000000004,0.00014,8e-05,9e-05,0.57843,0.57444
8e-05,0.64232,0.00015,1.1611399999999996,1.23122,0.9117600000000002,9.44417,12.950930000000001,9.01303,13.717149999999998,27.102840000000015,26.725679999999997,24.19354000000001,51.22658000000003,27.330369999999988,13.615509999999997,21.746850000000002,14.19445,9.50352,26.09085999999999,11.221569999999998,60.86677999999999,5.874590000000001,3.28452,2.1116900000000007,1.8355400000000002,8.86273,3.4672500000000004,0.00014,8e-05,9e-05,0.57843,0.57444
8e-05,0.64232,0.00015,1.1611399999999996,1.23122,0.9117600000000002,9.44417,12.950930000000001,9.01303,13.717149999999998,27.102840000000015,26.725679999999997,24.19354000000001,51.22658000000003,27.330369999999988,13.615509999999997,21.746850000000002,14.19445,9.50352,26.09085999999999,11.221569999999998,60.86677999999999,5.874590000000001,3.28452,2.1116900000000007,1.8355400000000002,8.86273,3.4672500000000004,0.00014,8e-05,9e-05,0.57843,0.57444
8e-05,0.64232,0.00015,1.1611399999999996,1.23122,0.8985000000000002,9.428170000000001,12.94416,8.908170000000002,13.702369999999998,20.710730000000012,26.329029999999996,24.22554000000001,47.52450000000002,24.205799999999996,12.57039,21.318430000000003,13.708029999999999,9.4824,26.08040999999999,11.221569999999998,60.86677999999999,5.874590000000001,3.26362,2.1012400000000007,1.8355400000000002,8.86273,3.4672500000000004,0.00014,8e-05,9e-05,0.57843,0.57444
8e-05,0.64232,0.00015,1.1611399999999996,1.23122,0.8985000000000002,9.428170000000001,12.94416,8.908170000000002,13.702369999999998,20.710730000000012,26.329029999999996,24.22554000000001,47.52450000000002,24.205799999999996,12.57039,21.318430000000003,13.708029999999999,9.4824,26.08040999999999,11.221569999999998,60.86677999999999,5.874590000000001,3.26362,2.1012400000000007,1.8355400000000002,8.86273,3.4672500000000004,0.00014,8e-05,9e-05,0.57843,0.57444
8e-05,0.64232,0.00015,1.1611399999999996,1.23122,0.9102900000000003,9.44417,12.94416,9.023030000000002,13.717149999999998,23.459720000000008,26.329029999999996,24.19354000000001,47.816650000000024,25.134789999999995,13.06392,21.318430000000003,13.331150000000001,9.48285,26.08040999999999,11.221569999999998,60.86677999999999,5.874590000000001,3.27407,2.1012400000000007,1.8355400000000002,8.86273,3.4672500000000004,0.00014,8e-05,9e-05,0.57843,0.57444
8e-05,0.64232,0.00015,1.1611399999999996,1.23122,0.9102900000000003,9.44417,12.94416,9.023030000000002,13.717149999999998,23.459720000000008,26.329029999999996,24.19354000000001,47.816650000000024,25.134789999999995,13.06392,21.318430000000003,13.331150000000001,9.48285,26.08040999999999,11.221569999999998,60.86677999999999,5.874590000000001,3.27407,2.1012400000000007,1.8355400000000002,8.86273,3.4672500000000004,0.00014,8e-05,9e-05,0.57843,0.57444
8e-05,0.64232,0.00015,1.1611399999999996,1.23122,0.9102900000000003,9.44417,12.950930000000001,9.023030000000002,13.717149999999998,23.459720000000008,26.329029999999996,24.19354000000001,47.83310000000002,25.136089999999996,13.552269999999996,21.318430000000003,13.331489999999999,9.48285,26.08040999999999,11.221569999999998,60.86677999999999,5.874590000000001,3.27407,2.1012400000000007,1.8355400000000002,8.86273,3.4672500000000004,0.00014,8e-05,9e-05,0.57843,0.57444
8e-05,0.64232,0.00015,1.1611399999999996,1.23122,0.9102900000000003,9.44417,12.950930000000001,9.023030000000002,13.717149999999998,23.459720000000008,26.329029999999996,24.19354000000001,47.83310000000002,25.136089999999996,13.552269999999996,21.318430000000003,13.331489999999999,9.48285,26.08040999999999,11.221569999999998,60.86677999999999,5.874590000000001,3.27407,2.1012400000000007,1.8355400000000002,8.86273,3.4672500000000004,0.00014,8e-05,9e-05,0.57843,0.57444
