67680.0,67700.0,67720.0,67740.0,67760.0,67780.0,67800.0,67820.0,67840.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.174000000000014,81.573,70.39300000000004,59.821000000000026,29.662000000000024,58.52500000000005,64.18700000000004,77.698,50.97600000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.147000000000013,74.19200000000001,70.39100000000003,59.821000000000026,28.86900000000002,58.52500000000005,64.18700000000004,78.56799999999998,50.97600000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.174000000000014,81.573,69.72400000000005,59.89200000000003,30.15000000000002,55.64900000000005,64.18700000000004,77.698,50.97600000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.174000000000014,81.573,69.72400000000005,59.89200000000003,33.338000000000015,57.07100000000005,64.18700000000004,77.698,50.97600000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.174000000000014,81.573,70.39300000000004,59.81900000000003,29.662000000000024,58.50600000000005,64.18700000000004,77.698,50.97600000000001
